dst,org,distkm,border
27,21,1220.963069,0
27,22,1722.728829,0
27,23,1938.41962,0
27,24,1648.41145,0
27,25,1864.114521,0
27,26,685.388035,1
27,27,0.0,0
27,28,1560.2805,0
27,29,895.071491,0
27,30,1181.880885,0
27,31,695.00603,0
27,32,1982.991567,0
27,33,1801.702527,0
27,34,1725.269138,0
27,35,1660.540762,0
27,36,1520.191971,0
27,37,1738.438253,0
27,38,493.974353,1
27,39,1136.721409,0
27,40,1222.246399,0
27,41,2084.866568,0
27,42,1447.734192,0
27,44,1886.603371,0
27,45,1783.862846,0
27,46,515.722781,1
27,47,1333.489849,0
27,48,1708.185919,0
27,49,1622.182123,0
27,50,1705.02459,0
27,51,1611.434115,0
27,53,2006.847973,0
27,54,1401.018688,0
27,55,397.779129,1
27,56,1119.830196,0
28,1,263.284417,1
28,2,5480.543248,0
28,4,2048.515695,0
28,5,354.847053,1
28,6,2761.942639,0
28,8,1593.594628,0
28,9,1791.948834,0
28,10,1458.447666,0
28,11,1331.97605,0
28,12,834.780353,0
28,13,585.233439,0
28,15,6792.331063,0
28,16,2516.566006,0
28,17,822.51844,0
28,18,854.793506,0
28,19,1094.332282,0
28,20,1018.05328,0
28,21,667.134611,0
28,22,284.071715,1
28,23,2243.080001,0
28,24,1360.124579,0
28,25,1913.457289,0
28,26,1390.270309,0
28,27,1560.2805,0
28,28,0.0,0
28,29,677.146515,0
28,30,2323.479688,0
28,31,1329.967625,0
28,32,2529.80893,0
28,33,1990.833402,0
28,34,1573.162167,0
28,35,1538.334062,0
28,36,1674.839232,0
28,37,1020.309121,0
28,38,1875.095967,0
28,39,1056.501809,0
28,40,790.493632,0
28,41,2957.530006,0
28,42,1390.739781,0
28,44,1883.296563,0
28,45,829.514864,0
28,46,1593.183052,0
28,47,464.148885,1
28,48,919.62735,0
28,49,2109.286668,0
28,50,1941.447127,0
28,51,1133.705443,0
28,53,3073.550843,0
28,54,1049.428593,0
28,55,1323.828904,0
28,56,1939.093688,0
29,1,803.65127,0
29,2,4816.858655,0
29,4,1779.105107,0
29,5,384.141798,1
29,6,2380.563523,0
29,8,1140.268566,0
29,9,1718.151321,0
29,10,1479.49219,0
29,11,1344.378085,0
29,12,1438.631741,0
29,13,1036.830291,0
29,15,6480.696184,0
29,16,1962.620026,0
29,17,345.025774,1
29,18,560.470507,0
29,19,422.095566,1
29,20,517.118179,1
29,21,635.449701,1
29,22,828.851867,0
29,23,2069.032914,0
29,24,1373.421788,0
29,25,1827.401209,0
29,26,914.489025,0
29,27,895.071491,0
29,28,677.146515,0
29,29,0.0,0
29,30,1700.401604,0
29,31,719.209291,1
29,32,2095.228523,0
29,33,1847.345844,0
29,34,1546.487565,0
29,35,1299.537385,0
29,36,1510.613953,0
29,37,1226.408309,0
29,38,1201.572971,0
29,39,869.171972,0
29,40,543.302424,1
29,41,2430.160226,0
29,42,1285.003007,0
29,44,1819.229862,0
29,45,1155.462348,0
29,46,936.536368,0
29,47,609.468552,1
29,48,988.562659,0
29,49,1668.420848,0
29,50,1771.479479,0
29,51,1214.029553,0
29,53,2491.244679,0
29,54,1032.163145,0
29,55,732.797039,0
29,56,1373.529612,0
30,1,2497.245738,0
30,2,3199.079919,0
30,4,1427.786054,0
30,5,1970.210779,0
30,6,1367.283057,0
30,8,953.598388,0
30,9,2976.836802,0
30,10,2899.888472,0
30,11,2786.476568,0
30,12,3133.076037,0
30,13,2734.724252,0
30,15,5192.086695,0
30,16,490.143444,1
30,17,1818.474925,0
30,18,2038.79128,0
30,19,1392.65042,0
30,20,1320.574601,0
30,21,2254.53819,0
30,22,2354.629289,0
30,23,3094.073249,0
30,24,2809.668108,0
30,25,3044.665457,0
30,26,1867.165774,0
30,27,1181.880885,0
30,28,2323.479688,0
30,29,1700.401604,0
30,30,0.0,0
30,31,994.273127,0
30,32,1027.67011,0
30,33,2975.795287,0
30,34,2901.867428,0
30,35,1433.705493,0
30,36,2701.697899,0
30,37,2831.936059,0
30,38,695.133768,1
30,39,2277.261972,0
30,40,1624.29479,0
30,41,923.932211,0
30,42,2621.299376,0
30,44,3068.189389,0
30,45,2820.94067,0
30,46,786.501251,1
30,47,2294.615756,0
30,48,1945.324354,0
30,49,875.328632,0
30,50,2878.242269,0
30,51,2741.454252,0
30,53,830.44122,0
30,54,2530.517877,0
30,55,1566.629881,0
30,56,479.053487,1
31,1,1505.351173,0
31,2,4164.590189,0
31,4,1316.124479,0
31,5,978.007025,0
31,6,1764.600216,0
31,8,564.518172,1
31,9,2247.854339,0
31,10,2082.91799,0
31,11,1954.995352,0
31,12,2140.427671,0
31,13,1755.30573,0
31,15,5856.922489,0
31,16,1247.366659,0
31,17,911.567631,0
31,18,1154.353957,0
31,19,526.790655,1
31,20,358.830956,1
31,21,1320.85001,0
31,22,1380.043962,0
31,23,2496.447029,0
31,24,1981.887771,0
31,25,2340.284373,0
31,26,1203.532523,0
31,27,695.00603,0
31,28,1329.967625,0
31,29,719.209291,1
31,30,994.273127,0
31,31,0.0,0
31,32,1447.052505,0
31,33,2316.820893,0
31,34,2119.119022,0
31,35,965.639746,0
31,36,1996.945655,0
31,37,1914.953128,0
31,38,658.92595,0
31,39,1440.618583,0
31,40,689.816656,0
31,41,1720.523125,0
31,42,1837.788765,0
31,44,2347.50981,0
31,45,1868.208745,0
31,46,324.675156,1
31,47,1326.536249,0
31,48,1121.51481,0
31,49,1036.840142,0
31,50,2226.806419,0
31,51,1864.720173,0
31,53,1772.252404,0
31,54,1662.710133,0
31,55,889.222529,0
31,56,659.785398,1
32,1,2767.894315,0
32,2,3576.656689,0
32,4,714.661601,1
32,5,2198.443639,0
32,6,349.898311,1
32,8,958.088351,0
32,9,3691.466503,0
32,10,3527.955221,0
32,11,3398.51325,0
32,12,3357.995015,0
32,13,3067.836272,0
32,15,4409.876243,0
32,16,581.857096,1
32,17,2348.712881,0
32,18,2593.849748,0
32,19,1972.682299,0
32,20,1583.223341,0
32,21,2729.150157,0
32,22,2439.019867,0
32,23,3908.042005,0
32,24,3425.865029,0
32,25,3780.421846,0
32,26,2616.778442,0
32,27,1982.991567,0
32,28,2529.80893,0
32,29,2095.228523,0
32,30,1027.67011,0
32,31,1447.052505,0
32,32,0.0,0
32,33,3746.340704,0
32,34,3566.170101,0
32,35,1084.141624,0
32,36,3434.884568,0
32,37,3321.635317,0
32,38,1585.24673,0
32,39,2886.305647,0
32,40,1739.711813,0
32,41,609.481059,1
32,42,3284.730679,0
32,44,3790.380132,0
32,45,3235.685283,0
32,46,1471.894919,0
32,47,2689.185981,0
32,48,1798.490101,0
32,49,427.817842,1
32,50,3653.376131,0
32,51,3296.270619,0
32,53,953.27443,0
32,54,3100.053756,0
32,55,2295.800263,0
32,56,863.275522,0
33,1,1800.342591,0
33,2,5378.646576,0
33,4,3588.212046,0
33,5,2039.141411,0
33,6,4075.944992,0
33,8,2870.139937,0
33,9,251.952178,0
33,10,612.647667,0
33,11,698.477896,0
33,12,1954.447447,0
33,13,1602.874369,0
33,15,8136.850066,0
33,16,3412.249812,0
33,17,1508.558598,0
33,18,1290.528567,0
33,19,1794.754512,0
33,20,2313.570351,0
33,21,1344.546201,0
33,22,2274.871278,0
33,23,257.548331,1
33,24,676.776318,0
33,25,168.107002,1
33,26,1131.664955,0
33,27,1801.702527,0
33,28,1990.833402,0
33,29,1847.345844,0
33,30,2975.795287,0
33,31,2316.820893,0
33,32,3746.340704,0
33,33,0.0,0
33,34,471.787384,0
33,35,3135.584273,0
33,36,336.888846,0
33,37,1110.844097,0
33,38,2280.664686,0
33,39,990.295498,0
33,40,2386.936179,0
33,41,3886.359383,0
33,42,601.237958,0
33,44,231.036825,0
33,45,1352.232852,0
33,46,2285.797716,0
33,47,1531.174796,0
33,48,2780.716167,0
33,49,3350.298775,0
33,50,98.158998,1
33,51,909.591851,0
33,53,3787.224492,0
33,54,942.136366,0
33,55,1451.950042,0
33,56,2895.680536,0
34,1,1362.272219,0
34,2,5548.933175,0
34,4,3323.584337,0
34,5,1671.865599,0
34,6,3879.260068,0
34,8,2644.470627,0
34,9,229.889518,0
34,10,140.9778,1
34,11,242.632408,0
34,12,1482.670423,0
34,13,1141.510522,0
34,15,7976.040884,0
34,16,3299.089055,0
34,17,1234.268251,0
34,18,992.498452,0
34,19,1594.498849,0
34,20,2047.84412,0
34,21,966.645152,0
34,22,1854.797484,0
34,23,725.613008,0
34,24,216.171314,0
34,25,350.079319,0
34,26,1045.49071,0
34,27,1725.269138,0
34,28,1573.162167,0
34,29,1546.487565,0
34,30,2901.867428,0
34,31,2119.119022,0
34,32,3566.170101,0
34,33,471.787384,0
34,34,0.0,0
34,35,2845.215525,0
34,36,321.953812,1
34,37,641.333359,0
34,38,2219.225922,0
34,39,686.138809,0
34,40,2065.044377,0
34,41,3780.341896,0
34,42,283.52862,1
34,44,311.70212,0
34,45,883.986215,0
34,46,2154.105179,0
34,47,1128.875579,0
34,48,2415.155542,0
34,49,3152.299635,0
34,50,470.121956,0
34,51,451.827147,0
34,53,3730.43842,0
34,54,538.971225,0
34,55,1335.238848,0
34,56,2745.344633,0
35,1,1795.396981,0
35,2,4520.774539,0
35,4,510.560477,1
35,5,1253.411749,0
35,6,1249.238572,0
35,8,511.507041,1
35,9,3016.842525,0
35,10,2773.065791,0
35,11,2637.214487,0
35,12,2335.804656,0
35,13,2113.368289,0
35,15,5258.186457,0
35,16,1322.674015,0
35,17,1628.566014,0
35,18,1858.910173,0
35,19,1391.610836,0
35,20,827.805618,0
35,21,1904.707418,0
35,22,1396.686782,0
35,23,3345.373113,0
35,24,2666.586463,0
35,25,3124.563427,0
35,26,2093.048654,0
35,27,1660.540762,0
35,28,1538.334062,0
35,29,1299.537385,0
35,30,1433.705493,0
35,31,965.639746,0
35,32,1084.141624,0
35,33,3135.584273,0
35,34,2845.215525,0
35,35,0.0,0
35,36,2800.581078,0
35,37,2459.534215,0
35,38,1522.770973,0
35,39,2168.11185,0
35,40,797.389186,1
35,41,1635.174164,0
35,42,2584.227089,0
35,44,3118.033966,0
35,45,2323.959497,0
35,46,1222.752587,0
35,47,1805.282037,0
35,48,718.455174,1
35,49,735.07927,1
35,50,3054.921587,0
35,51,2489.915693,0
35,53,1883.87653,0
35,54,2322.704602,0
35,55,1803.821852,0
35,56,960.961871,0
36,1,1499.16625,0
36,2,5250.513537,0
36,4,3256.892585,0
36,5,1706.557052,0
36,6,3760.205804,0
36,8,2545.168945,0
36,9,278.795696,1
36,10,435.901055,0
36,11,461.357862,0
36,12,1724.660162,0
36,13,1332.204477,0
36,15,7835.684094,0
36,16,3123.230307,0
36,17,1172.645803,0
36,18,953.684963,0
36,19,1471.811177,0
36,20,1980.394905,0
36,21,1018.591075,0
36,22,1958.625425,0
36,23,573.294064,0
36,24,450.319539,0
36,25,346.792394,1
36,26,836.677726,0
36,27,1520.191971,0
36,28,1674.839232,0
36,29,1510.613953,0
36,30,2701.697899,0
36,31,1996.945655,0
36,32,3434.884568,0
36,33,336.888846,0
36,34,321.953812,1
36,35,2800.581078,0
36,36,0.0,0
36,37,873.710013,0
36,38,2009.090446,0
36,39,655.038491,0
36,40,2050.049174,0
36,41,3601.186383,0
36,42,291.2117,1
36,44,366.511149,1
36,45,1103.251208,0
36,46,1985.97834,0
36,47,1211.747268,0
36,48,2446.525813,0
36,49,3033.056088,0
36,50,269.216652,1
36,51,654.25665,0
36,53,3522.972833,0
36,54,636.710254,0
36,55,1150.836,0
36,56,2591.794153,0
37,1,776.108613,0
37,2,5744.15412,0
37,4,2962.78002,0
37,5,1213.264754,0
37,6,3603.265563,0
37,8,2365.852884,0
37,9,870.608358,0
37,10,503.131297,0
37,11,417.766065,0
37,12,851.761191,0
37,13,510.585826,1
37,15,7696.970563,0
37,16,3158.24776,0
37,17,1016.154667,0
37,18,795.092365,0
37,19,1440.512697,0
37,20,1740.683981,0
37,21,595.208098,0
37,22,1286.584455,0
37,23,1366.43709,0
37,24,435.958501,0
37,25,988.610622,0
37,26,1171.471375,0
37,27,1738.438253,0
37,28,1020.309121,0
37,29,1226.408309,0
37,30,2831.936059,0
37,31,1914.953128,0
37,32,3321.635317,0
37,33,1110.844097,0
37,34,641.333359,0
37,35,2459.534215,0
37,36,873.710013,0
37,37,0.0,0
37,38,2206.417687,0
37,39,625.40869,0
37,40,1662.40322,0
37,41,3634.706555,0
37,42,605.509636,0
37,44,943.041556,0
37,45,243.226474,1
37,46,2046.380848,0
37,47,654.258827,1
37,48,1923.853942,0
37,49,2894.713963,0
37,50,1095.938697,0
37,51,223.111051,1
37,53,3654.507373,0
37,54,368.783279,0
37,55,1351.129713,0
37,56,2573.957594,0
38,1,1996.831609,0
38,2,3620.322584,0
38,4,1736.478688,0
38,5,1545.965136,0
38,6,1934.811726,0
38,8,1024.916494,0
38,9,2285.34787,0
38,10,2225.832128,0
38,11,2118.339119,0
38,12,2624.043523,0
38,13,2186.455862,0
38,15,5878.487744,0
38,16,1149.0227,0
38,17,1220.940376,0
38,18,1413.878344,0
38,19,812.327217,0
38,20,1008.978146,0
38,21,1657.876756,0
38,22,1980.2341,0
38,23,2401.458364,0
38,24,2139.997578,0
38,25,2350.897055,0
38,26,1177.636418,0
38,27,493.974353,1
38,28,1875.095967,0
38,29,1201.572971,0
38,30,695.133768,1
38,31,658.92595,0
38,32,1585.24673,0
38,33,2280.664686,0
38,34,2219.225922,0
38,35,1522.770973,0
38,36,2009.090446,0
38,37,2206.417687,0
38,38,0.0,0
38,39,1620.331816,0
38,40,1339.740104,0
38,41,1611.874451,0
38,42,1941.568038,0
38,44,2375.566526,0
38,45,2228.706947,0
38,46,334.520739,1
38,47,1737.824925,0
38,48,1780.207352,0
38,49,1279.111049,0
38,50,2183.109139,0
38,51,2092.926794,0
38,53,1514.411724,0
38,54,1881.540415,0
38,55,888.766699,0
38,56,744.171611,0
39,1,927.012344,0
39,2,5120.745242,0
39,4,2640.325151,0
39,5,1053.030771,0
39,6,3195.626608,0
39,8,1958.869795,0
39,9,848.979424,0
39,10,642.407034,0
39,11,516.803018,0
39,12,1330.776608,0
39,13,865.531148,0
39,15,7295.420285,0
39,16,2646.160276,0
39,17,548.2661,0
39,18,309.272955,1
39,19,921.67217,0
39,20,1362.897922,0
39,21,389.82687,1
39,22,1335.526635,0
39,23,1226.402309,0
39,24,542.722112,0
39,25,958.996723,0
39,26,547.73181,1
39,27,1136.721409,0
39,28,1056.501809,0
39,29,869.171972,0
39,30,2277.261972,0
39,31,1440.618583,0
39,32,2886.305647,0
39,33,990.295498,0
39,34,686.138809,0
39,35,2168.11185,0
39,36,655.038491,0
39,37,625.40869,0
39,38,1620.331816,0
39,39,0.0,0
39,40,1401.557618,0
39,41,3127.680669,0
39,42,416.204269,1
39,44,950.071856,0
39,45,743.480459,0
39,46,1505.615179,0
39,47,596.988562,0
39,48,1791.568705,0
39,49,2469.572707,0
39,50,922.976702,0
39,51,474.961203,0
39,53,3107.251712,0
39,54,266.299552,1
39,55,740.911329,0
39,56,2079.260548,0
40,1,1030.42337,0
40,2,4822.012202,0
40,4,1301.311037,0
40,5,466.115741,1
40,6,1980.391484,0
40,8,807.645045,1
40,9,2247.905108,0
40,10,1985.506507,0
40,11,1849.50166,0
40,12,1622.468301,0
40,13,1338.388059,0
40,15,6045.260902,0
40,16,1750.963031,0
40,17,888.160383,0
40,18,1096.574532,0
40,19,798.914347,0
40,20,331.709825,1
40,21,1111.691207,0
40,22,742.50269,0
40,23,2611.436288,0
40,24,1879.036718,0
40,25,2360.073079,0
40,26,1434.588487,0
40,27,1222.246399,0
40,28,790.493632,0
40,29,543.302424,1
40,30,1624.29479,0
40,31,689.816656,0
40,32,1739.711813,0
40,33,2386.936179,0
40,34,2065.044377,0
40,35,797.389186,1
40,36,2050.049174,0
40,37,1662.40322,0
40,38,1339.740104,0
40,39,1401.557618,0
40,40,0.0,0
40,41,2176.984862,0
40,42,1814.130788,0
40,44,2348.381715,0
40,45,1533.468109,0
40,46,1009.995252,0
40,47,1008.165724,0
40,48,489.640313,1
40,49,1318.836333,0
40,50,2312.787394,0
40,51,1695.393936,0
40,53,2319.00893,0
40,54,1534.724679,0
40,55,1201.456826,0
40,56,1193.545234,0
41,1,3174.447184,0
41,2,2967.438426,0
41,4,1320.729766,0
41,5,2608.937595,0
41,6,758.488946,1
41,8,1370.052048,0
41,9,3872.482951,0
41,10,3764.758826,0
41,11,3643.930832,0
41,12,3792.17574,0
41,13,3452.637243,0
41,15,4268.456978,0
41,16,481.689994,1
41,17,2624.063469,0
41,18,2861.119857,0
41,19,2210.415353,0
41,20,1952.874782,0
41,21,3041.254952,0
41,22,2909.962676,0
41,23,4013.245675,0
41,24,3669.025707,0
41,25,3946.77531,0
41,26,2764.566006,0
41,27,2084.866568,0
41,28,2957.530006,0
41,29,2430.160226,0
41,30,923.932211,0
41,31,1720.523125,0
41,32,609.481059,1
41,33,3886.359383,0
41,34,3780.341896,0
41,35,1635.174164,0
41,36,3601.186383,0
41,37,3634.706555,0
41,38,1611.874451,0
41,39,3127.680669,0
41,40,2176.984862,0
41,41,0.0,0
41,42,3497.154809,0
41,44,3966.58182,0
41,45,3585.210759,0
41,46,1626.453762,0
41,47,3039.481555,0
41,48,2325.482664,0
41,49,904.476472,0
41,50,3789.446964,0
41,51,3573.857029,0
41,53,386.242721,1
41,54,3367.029543,0
41,55,2452.999768,0
41,56,1060.864655,0
42,1,1209.014499,0
42,2,5320.041281,0
42,4,3055.863344,0
42,5,1444.55962,0
42,6,3599.674932,0
42,8,2367.582039,0
42,9,433.825639,0
42,10,293.887228,1
42,11,232.370469,0
42,12,1448.863568,0
42,13,1043.660271,0
42,15,7694.433214,0
42,16,3015.822961,0
42,17,962.381537,0
42,18,725.476641,0
42,19,1312.357934,0
42,20,1777.786092,0
42,21,744.683438,0
42,22,1674.807126,0
42,23,852.35155,0
42,24,238.449647,1
42,25,547.144878,0
42,26,774.359406,0
42,27,1447.734192,0
42,28,1390.739781,0
42,29,1285.003007,0
42,30,2621.299376,0
42,31,1837.788765,0
42,32,3284.730679,0
42,33,601.237958,0
42,34,283.52862,1
42,35,2584.227089,0
42,36,291.2117,1
42,37,605.509636,0
42,38,1941.568038,0
42,39,416.204269,1
42,40,1814.130788,0
42,41,3497.154809,0
42,42,0.0,0
42,44,534.569002,0
42,45,823.960973,0
42,46,1870.808531,0
42,47,930.039553,0
42,48,2188.331524,0
42,49,2872.283359,0
42,50,551.794561,0
42,51,382.398599,0
42,53,3450.582131,0
42,54,346.232236,1
42,55,1055.059637,0
42,56,2461.939496,0
44,1,1673.974232,0
44,2,5567.570045,0
44,4,3586.524715,0
44,5,1969.926011,0
44,6,4112.107146,0
44,8,2888.34355,0
44,9,101.299296,1
44,10,441.354274,0
44,11,554.329058,0
44,12,1768.935855,0
44,13,1448.854084,0
44,15,8195.321878,0
44,16,3488.081144,0
44,17,1492.910855,0
44,18,1259.147809,0
44,19,1820.828165,0
44,20,2307.871305,0
44,21,1265.003461,0
44,22,2165.471305,0
44,23,448.129106,0
44,24,527.719951,0
44,25,63.048669,1
44,26,1202.543543,0
44,27,1886.603371,0
44,28,1883.296563,0
44,29,1819.229862,0
44,30,3068.189389,0
44,31,2347.50981,0
44,32,3790.380132,0
44,33,231.036825,0
44,34,311.70212,0
44,35,3118.033966,0
44,36,366.511149,1
44,37,943.041556,0
44,38,2375.566526,0
44,39,950.071856,0
44,40,2348.381715,0
44,41,3966.58182,0
44,42,534.569002,0
44,44,0.0,0
44,45,1186.227893,0
44,46,2348.753938,0
44,47,1435.125858,0
44,48,2714.209353,0
44,49,3384.342492,0
44,50,290.318554,0
44,51,762.791196,0
44,53,3889.327968,0
44,54,841.552145,0
44,55,1514.676294,0
44,56,2952.317396,0
45,1,571.572656,0
45,2,5811.802943,0
45,4,2832.461797,0
45,5,1070.698664,0
45,6,3502.317136,0
45,8,2277.713355,0
45,9,1113.51364,0
45,10,746.276146,0
45,11,655.672697,0
45,12,625.441171,0
45,13,275.570893,1
45,15,7578.684532,0
45,16,3115.330868,0
45,17,1010.014686,0
45,18,825.352369,0
45,19,1432.829964,0
45,20,1654.073971,0
45,21,571.223227,0
45,22,1080.044452,0
45,23,1608.417307,0
45,24,675.794557,0
45,25,1231.776233,0
45,26,1284.444089,0
45,27,1783.862846,0
45,28,829.514864,0
45,29,1155.462348,0
45,30,2820.94067,0
45,31,1868.208745,0
45,32,3235.685283,0
45,33,1352.232852,0
45,34,883.986215,0
45,35,2323.959497,0
45,36,1103.251208,0
45,37,243.226474,1
45,38,2228.706947,0
45,39,743.480459,0
45,40,1533.468109,0
45,41,3585.210759,0
45,42,823.960973,0
45,44,1186.227893,0
45,45,0.0,0
45,46,2035.611179,0
45,47,548.035072,0
45,48,1747.271361,0
45,49,2807.901239,0
45,50,1334.170915,0
45,51,449.662731,0
45,53,3631.958952,0
45,54,529.085242,0
45,55,1414.978925,0
45,56,2526.716793,0
46,1,1740.17521,0
46,2,3887.362025,0
46,4,1495.078612,0
46,5,1251.441311,0
46,6,1812.482117,0
46,8,749.090706,0
46,9,2252.752725,0
46,10,2139.278538,0
46,11,2020.255791,0
46,12,2374.956861,0
46,13,1959.434114,0
46,15,5851.635732,0
46,16,1145.019988,0
46,17,1032.026652,0
46,18,1255.020232,0
46,19,606.270734,1
46,20,678.356824,0
46,21,1468.201883,0
46,22,1674.116291,0
46,23,2438.27518,0
46,24,2044.801039,0
46,25,2332.744708,0
46,26,1154.31136,0
46,27,515.722781,1
46,28,1593.183052,0
46,29,936.536368,0
46,30,786.501251,1
46,31,324.675156,1
46,32,1471.894919,0
46,33,2285.797716,0
46,34,2154.105179,0
46,35,1222.752587,0
46,36,1985.97834,0
46,37,2046.380848,0
46,38,334.520739,1
46,39,1505.615179,0
46,40,1009.995252,0
46,41,1626.453762,0
46,42,1870.808531,0
46,44,2348.753938,0
46,45,2035.611179,0
46,46,0.0,0
46,47,1515.026188,0
46,48,1445.696634,0
46,49,1106.534046,0
46,50,2191.035671,0
46,51,1962.431059,0
46,53,1609.053691,0
46,54,1752.594868,0
46,55,835.511755,0
46,56,611.528765,1
47,1,348.372954,1
47,2,5352.112047,0
47,4,2308.868323,0
47,5,563.751031,1
47,6,2960.470365,0
47,8,1731.098609,0
47,9,1340.835077,0
47,10,1024.624621,0
47,11,892.504687,0
47,12,901.825337,0
47,13,448.630947,1
47,15,7047.045051,0
47,16,2571.881518,0
47,17,531.113095,0
47,18,449.219366,0
47,19,926.495505,0
47,20,1106.601285,0
47,21,208.24304,1
47,22,747.230209,0
47,23,1781.678044,0
47,24,921.642768,0
47,25,1461.400534,0
47,26,998.095847,0
47,27,1333.489849,0
47,28,464.148885,1
47,29,609.468552,1
47,30,2294.615756,0
47,31,1326.536249,0
47,32,2689.185981,0
47,33,1531.174796,0
47,34,1128.875579,0
47,35,1805.282037,0
47,36,1211.747268,0
47,37,654.258827,1
47,38,1737.824925,0
47,39,596.988562,0
47,40,1008.165724,0
47,41,3039.481555,0
47,42,930.039553,0
47,44,1435.125858,0
47,45,548.035072,0
47,46,1515.026188,0
47,47,0.0,0
47,48,1294.904589,0
47,49,2261.369883,0
47,50,1479.166133,0
47,51,709.891874,1
47,53,3096.223001,0
47,54,594.313809,0
47,55,1014.243989,0
47,56,1982.830129,0
48,1,1182.337706,0
48,2,5127.709078,0
48,4,1199.517438,0
48,5,744.323209,1
48,6,1963.819875,0
48,8,1013.498649,0
48,9,2616.364216,0
48,10,2317.703592,0
48,11,2183.983053,0
48,12,1653.595154,0
48,13,1503.363078,0
48,15,5902.014643,0
48,16,1961.086307,0
48,17,1326.241577,0
48,18,1503.034649,0
48,19,1287.761083,0
48,20,787.100152,0
48,21,1449.43536,0
48,22,716.139164,1
48,23,3017.535096,0
48,24,2213.402013,0
48,25,2733.845153,0
48,26,1901.13786,0
48,27,1708.185919,0
48,28,919.62735,0
48,29,988.562659,0
48,30,1945.324354,0
48,31,1121.51481,0
48,32,1798.490101,0
48,33,2780.716167,0
48,34,2415.155542,0
48,35,718.455174,1
48,36,2446.525813,0
48,37,1923.853942,0
48,38,1780.207352,0
48,39,1791.568705,0
48,40,489.640313,1
48,41,2325.482664,0
48,42,2188.331524,0
48,44,2714.209353,0
48,45,1747.271361,0
48,46,1445.696634,0
48,47,1294.904589,0
48,48,0.0,0
48,49,1422.026362,0
48,50,2714.471643,0
48,51,2004.688043,0
48,53,2535.739907,0
48,54,1876.185081,0
48,55,1685.054261,0
48,56,1475.710628,0
49,1,2344.027652,0
49,2,3799.715312,0
49,4,557.993049,1
49,5,1774.065305,0
49,6,727.818321,0
49,8,530.271343,1
49,9,3284.637103,0
49,10,3109.860068,0
49,11,2979.287905,0
49,12,2940.468098,0
49,13,2641.754523,0
49,15,4826.35111,0
49,16,610.956001,1
49,17,1928.295683,0
49,18,2173.673094,0
49,19,1563.541846,0
49,20,1155.536147,0
49,21,2302.955193,0
49,22,2031.229223,0
49,23,3521.8952,0
49,24,3006.947004,0
49,25,3376.933517,0
49,26,2226.885657,0
49,27,1622.182123,0
49,28,2109.286668,0
49,29,1668.420848,0
49,30,875.328632,0
49,31,1036.840142,0
49,32,427.817842,1
49,33,3350.298775,0
49,34,3152.299635,0
49,35,735.07927,1
49,36,3033.056088,0
49,37,2894.713963,0
49,38,1279.111049,0
49,39,2469.572707,0
49,40,1318.836333,0
49,41,904.476472,0
49,42,2872.283359,0
49,44,3384.342492,0
49,45,2807.901239,0
49,46,1106.534046,0
49,47,2261.369883,0
49,48,1422.026362,0
49,49,0.0,0
49,50,3258.999462,0
49,51,2872.607113,0
49,53,1153.52388,0
49,54,2678.243177,0
49,55,1906.883002,0
49,56,535.831417,1
50,1,1759.763142,0
50,2,5290.829818,0
50,4,3503.543804,0
50,5,1975.323809,0
50,6,3984.034142,0
50,8,2781.912272,0
50,9,277.101371,0
50,10,609.66955,0
50,11,678.688484,0
50,12,1945.524609,0
50,13,1576.7088,0
50,15,8041.462241,0
50,16,3315.763559,0
50,17,1430.467843,0
50,18,1217.925725,0
50,19,1706.320538,0
50,20,2231.022545,0
50,21,1287.458363,0
50,22,2225.425512,0
50,23,304.080498,0
50,24,660.067884,0
50,25,232.256033,1
50,26,1037.423074,0
50,27,1705.02459,0
50,28,1941.447127,0
50,29,1771.479479,0
50,30,2878.242269,0
50,31,2226.806419,0
50,32,3653.376131,0
50,33,98.158998,1
50,34,470.121956,0
50,35,3054.921587,0
50,36,269.216652,1
50,37,1095.938697,0
50,38,2183.109139,0
50,39,922.976702,0
50,40,2312.787394,0
50,41,3789.446964,0
50,42,551.794561,0
50,44,290.318554,0
50,45,1334.170915,0
50,46,2191.035671,0
50,47,1479.166133,0
50,48,2714.471643,0
50,49,3258.999462,0
50,50,0.0,0
50,51,886.292471,0
50,53,3689.213636,0
50,54,897.463102,0
50,55,1358.107836,0
50,56,2801.364669,0
51,1,913.183629,0
51,2,5584.976504,0
51,4,2984.13168,0
51,5,1270.458881,0
51,6,3591.303294,0
51,8,2349.163359,0
51,9,680.342792,0
51,10,326.258943,0
51,11,211.710655,1
51,12,1070.676925,0
51,13,693.330041,0
51,15,7693.428175,0
51,16,3093.733197,0
51,17,953.18104,0
51,18,712.812942,0
51,19,1364.11757,0
51,20,1730.508718,0
51,21,585.591168,1
51,22,1412.209985,0
51,23,1166.975968,0
51,24,235.993316,1
51,25,801.524069,0
51,26,1001.281476,0
51,27,1611.434115,0
51,28,1133.705443,0
51,29,1214.029553,0
51,30,2741.454252,0
51,31,1864.720173,0
51,32,3296.270619,0
51,33,909.591851,0
51,34,451.827147,0
51,35,2489.915693,0
51,36,654.25665,0
51,37,223.111051,1
51,38,2092.926794,0
51,39,474.961203,0
51,40,1695.393936,0
51,41,3573.857029,0
51,42,382.398599,0
51,44,762.791196,0
